OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Calculated_Total,Mismatch
ORD200539,2025-02-18,C53277,Desk,3,531.72,473 Main St,gift card,Delivered,TRK17653832,7,SAVE10,Google,1595.16,2025,2,1595.16,False
ORD200540,2024-01-29,C87281,Laptop,5,648.65,852 Main St,online,Pending,TRK81765057,7,no_coupon,Referral,3243.25,2024,1,3243.25,False
ORD200541,2023-08-07,C69009,Printer,5,456.06,879 Main St,cash,Pending,TRK61295842,10,no_coupon,Instagram,2280.3,2023,8,2280.3,False
ORD200542,2023-11-14,C49726,Tablet,1,17.98,934 Main St,cash,Cancelled,TRK20739460,6,FREESHIP,Email,17.98,2023,11,17.98,False
ORD200543,2024-03-09,C37531,Desk,5,269.86,354 Main St,cash,Shipped,TRK93877673,6,WINTER15,Facebook,1349.3,2024,3,1349.3000000000002,True
ORD200544,2024-03-10,C48713,Printer,5,31.96,373 Main St,credit card,Returned,TRK96334419,5,FREESHIP,Referral,159.8,2024,3,159.8,False
ORD200545,2023-12-19,C74138,Monitor,2,98.47,964 Main St,cash,Returned,TRK74091695,3,no_coupon,Instagram,196.94,2023,12,196.94,False
ORD200546,2024-03-01,C82399,Monitor,1,158.68,928 Main St,credit card,Returned,TRK77177284,6,WINTER15,Instagram,158.68,2024,3,158.68,False
ORD200547,2023-08-20,C40427,Phone,1,613.98,411 Main St,online,Delivered,TRK25392280,4,FREESHIP,Facebook,613.98,2023,8,613.98,False
ORD200548,2024-01-05,C17103,Printer,3,426.12,922 Main St,online,Delivered,TRK64398650,5,WINTER15,Instagram,1278.36,2024,1,1278.3600000000001,True
ORD200549,2025-02-25,C34266,Monitor,4,629.88,550 Main St,debit card,Cancelled,TRK56378197,8,WINTER15,Instagram,2519.52,2025,2,2519.52,False
ORD200550,2023-10-29,C97485,Laptop,4,228.91,573 Main St,cash,Shipped,TRK81794737,4,FREESHIP,Google,915.64,2023,10,915.64,False
ORD200551,2023-05-18,C23947,Laptop,1,120.98,353 Main St,debit card,Delivered,TRK74812710,6,WINTER15,Email,120.98,2023,5,120.98,False
ORD200552,2023-09-30,C21665,Chair,4,425.18,560 Main St,online,Returned,TRK29890761,8,WINTER15,Facebook,1700.72,2023,9,1700.72,False
ORD200553,2023-08-23,C82550,Phone,2,333.83,828 Main St,gift card,Cancelled,TRK74103758,4,FREESHIP,Referral,667.66,2023,8,667.66,False
ORD200554,2025-05-30,C61943,Laptop,2,492.9,610 Main St,cash,Returned,TRK66126496,5,FREESHIP,Instagram,985.8,2025,5,985.8,False
ORD200555,2023-01-07,C88933,Tablet,1,92.04,333 Main St,cash,Shipped,TRK89306964,2,no_coupon,Facebook,92.04,2023,1,92.04,False
ORD200556,2023-01-28,C30923,Laptop,1,654.27,932 Main St,gift card,Pending,TRK82609328,2,SAVE10,Facebook,654.27,2023,1,654.27,False
ORD200557,2023-06-29,C56969,Tablet,1,56.2,130 Main St,debit card,Pending,TRK40719215,1,WINTER15,Facebook,56.2,2023,6,56.2,False
ORD200558,2024-07-16,C76766,Phone,4,628.12,485 Main St,online,Delivered,TRK32052962,6,WINTER15,Instagram,2512.48,2024,7,2512.48,False
ORD200559,2024-04-15,C22981,Desk,3,157.4,454 Main St,debit card,Cancelled,TRK10115285,7,WINTER15,Email,472.2,2024,4,472.20000000000005,True
ORD200560,2023-01-31,C33634,Monitor,4,588.85,524 Main St,gift card,Pending,TRK93168008,7,no_coupon,Email,2355.4,2023,1,2355.4,False
ORD200561,2023-01-31,C96822,Printer,2,494.78,198 Main St,online,Shipped,TRK89180077,2,no_coupon,Google,989.56,2023,1,989.56,False
ORD200562,2023-10-06,C76675,Laptop,3,663.93,922 Main St,gift card,Returned,TRK28043915,6,FREESHIP,Email,1991.79,2023,10,1991.79,False
ORD200563,2023-12-12,C12039,Laptop,1,132.68,844 Main St,debit card,Returned,TRK68645763,1,SAVE10,Referral,132.68,2023,12,132.68,False
ORD200564,2025-04-08,C93309,Desk,5,364.28,734 Main St,credit card,Cancelled,TRK99446987,5,WINTER15,Google,1821.4,2025,4,1821.3999999999999,True
ORD200565,2023-05-14,C62042,Tablet,5,307.98,214 Main St,online,Pending,TRK42605492,10,no_coupon,Facebook,1539.9,2023,5,1539.9,False
ORD200566,2024-04-18,C83223,Phone,4,162.71,167 Main St,cash,Cancelled,TRK54339083,7,FREESHIP,Email,650.84,2024,4,650.84,False
ORD200567,2024-09-30,C92575,Chair,5,492.94,153 Main St,cash,Shipped,TRK53579227,10,FREESHIP,Email,2464.7,2024,9,2464.7,False
ORD200568,2023-03-10,C29072,Laptop,2,343.99,312 Main St,online,Delivered,TRK72334047,4,no_coupon,Google,687.98,2023,3,687.98,False
ORD200569,2025-03-22,C25783,Desk,5,250.68,672 Main St,cash,Shipped,TRK13289741,8,SAVE10,Instagram,1253.4,2025,3,1253.4,False
ORD200570,2024-12-27,C63727,Desk,2,362.14,122 Main St,debit card,Pending,TRK13611021,2,SAVE10,Instagram,724.28,2024,12,724.28,False
ORD200571,2024-11-23,C42365,Tablet,1,214.08,867 Main St,gift card,Returned,TRK39563288,2,WINTER15,Google,214.08,2024,11,214.08,False
ORD200572,2023-11-11,C27438,Printer,1,70.32,341 Main St,cash,Returned,TRK69125497,4,WINTER15,Facebook,70.32,2023,11,70.32,False
ORD200573,2023-01-25,C13205,Chair,5,421.42,522 Main St,debit card,Cancelled,TRK30686578,7,no_coupon,Instagram,2107.1,2023,1,2107.1,False
ORD200574,2024-01-24,C29685,Chair,5,384.69,275 Main St,credit card,Pending,TRK97733212,6,FREESHIP,Email,1923.45,2024,1,1923.45,False
ORD200575,2023-06-07,C74005,Chair,5,448.15,528 Main St,gift card,Returned,TRK61640534,7,SAVE10,Google,2240.75,2023,6,2240.75,False
ORD200576,2024-05-29,C14457,Laptop,5,79.08,747 Main St,cash,Pending,TRK42517811,8,no_coupon,Facebook,395.4,2024,5,395.4,False
ORD200577,2023-01-22,C77046,Tablet,4,185.41,967 Main St,online,Returned,TRK44401497,9,WINTER15,Google,741.64,2023,1,741.64,False
ORD200578,2024-10-10,C50415,Monitor,5,566.07,587 Main St,credit card,Delivered,TRK41345634,6,SAVE10,Instagram,2830.35,2024,10,2830.3500000000004,True
ORD200579,2023-06-04,C73999,Tablet,2,187.88,413 Main St,online,Shipped,TRK67919507,4,WINTER15,Facebook,375.76,2023,6,375.76,False
ORD200580,2023-11-14,C71076,Monitor,2,255.99,340 Main St,credit card,Delivered,TRK65148292,4,SAVE10,Instagram,511.98,2023,11,511.98,False
ORD200581,2024-11-11,C44674,Laptop,1,627.34,942 Main St,online,Delivered,TRK87158684,1,no_coupon,Referral,627.34,2024,11,627.34,False
ORD200582,2024-02-19,C15228,Tablet,3,474.14,558 Main St,gift card,Shipped,TRK33860620,8,WINTER15,Google,1422.42,2024,2,1422.42,False
ORD200583,2025-06-15,C27072,Chair,3,154.37,996 Main St,gift card,Delivered,TRK29750379,4,no_coupon,Instagram,463.11,2025,6,463.11,False
ORD200584,2025-03-21,C15257,Chair,4,145.05,626 Main St,online,Delivered,TRK28779938,6,SAVE10,Google,580.2,2025,3,580.2,False
ORD200585,2023-08-20,C91486,Tablet,4,67.08,907 Main St,cash,Returned,TRK79617136,8,WINTER15,Google,268.32,2023,8,268.32,False
ORD200586,2024-11-10,C17389,Monitor,1,522.08,905 Main St,gift card,Returned,TRK98857880,5,FREESHIP,Referral,522.08,2024,11,522.08,False
ORD200587,2023-06-12,C18820,Monitor,5,514.6,347 Main St,gift card,Delivered,TRK91547425,10,FREESHIP,Instagram,2573.0,2023,6,2573.0,False
ORD200588,2024-12-10,C61849,Monitor,4,577.82,811 Main St,credit card,Delivered,TRK47613918,9,no_coupon,Google,2311.28,2024,12,2311.28,False
ORD200589,2025-02-10,C84041,Laptop,2,500.8,900 Main St,cash,Delivered,TRK84920444,3,FREESHIP,Referral,1001.6,2025,2,1001.6,False
ORD200590,2023-09-10,C55757,Printer,2,461.13,175 Main St,gift card,Returned,TRK27356242,4,no_coupon,Email,922.26,2023,9,922.26,False
ORD200591,2024-11-18,C18187,Laptop,1,605.28,470 Main St,gift card,Shipped,TRK50528185,3,FREESHIP,Referral,605.28,2024,11,605.28,False
ORD200592,2024-04-23,C42306,Phone,3,204.27,938 Main St,online,Returned,TRK15499648,4,no_coupon,Google,612.81,2024,4,612.8100000000001,True
ORD200593,2023-08-02,C51024,Monitor,1,489.8,636 Main St,gift card,Shipped,TRK31375086,4,FREESHIP,Facebook,489.8,2023,8,489.8,False
ORD200594,2024-02-21,C40140,Phone,5,72.64,598 Main St,credit card,Cancelled,TRK12671989,7,no_coupon,Email,363.2,2024,2,363.2,False
ORD200595,2025-01-10,C72596,Printer,2,385.16,491 Main St,online,Pending,TRK83870446,7,SAVE10,Email,770.32,2025,1,770.32,False
ORD200596,2023-06-12,C91805,Desk,3,606.41,653 Main St,debit card,Returned,TRK34504030,7,FREESHIP,Facebook,1819.23,2023,6,1819.23,False
ORD200597,2024-11-25,C40538,Desk,2,211.82,700 Main St,gift card,Cancelled,TRK29821356,4,WINTER15,Email,423.64,2024,11,423.64,False
ORD200598,2024-04-26,C60329,Desk,5,495.35,826 Main St,credit card,Pending,TRK59069987,5,no_coupon,Facebook,2476.75,2024,4,2476.75,False
ORD200599,2023-06-30,C28740,Chair,3,556.99,123 Main St,online,Cancelled,TRK33642221,4,FREESHIP,Facebook,1670.97,2023,6,1670.97,False
ORD200600,2023-05-26,C87051,Printer,1,72.31,460 Main St,gift card,Cancelled,TRK82056333,1,FREESHIP,Facebook,72.31,2023,5,72.31,False
ORD200601,2023-10-02,C12479,Monitor,5,24.82,529 Main St,credit card,Shipped,TRK73935314,10,no_coupon,Referral,124.1,2023,10,124.1,False
ORD200602,2024-03-05,C35852,Tablet,4,26.04,982 Main St,online,Pending,TRK64660134,5,SAVE10,Instagram,104.16,2024,3,104.16,False
ORD200603,2024-10-04,C26223,Tablet,1,657.07,800 Main St,cash,Pending,TRK50900547,4,SAVE10,Google,657.07,2024,10,657.07,False
ORD200604,2025-06-22,C99214,Chair,3,32.62,252 Main St,debit card,Delivered,TRK81368481,6,no_coupon,Facebook,97.86,2025,6,97.85999999999999,True
ORD200605,2024-05-10,C49605,Monitor,2,228.91,892 Main St,debit card,Shipped,TRK95620066,4,SAVE10,Referral,457.82,2024,5,457.82,False
ORD200606,2024-11-06,C85018,Laptop,3,274.75,783 Main St,cash,Cancelled,TRK54128886,3,SAVE10,Google,824.25,2024,11,824.25,False
ORD200607,2025-05-31,C96434,Printer,4,634.05,282 Main St,cash,Shipped,TRK56730647,6,SAVE10,Google,2536.2,2025,5,2536.2,False
ORD200608,2024-07-24,C32956,Laptop,5,543.16,788 Main St,online,Cancelled,TRK73140103,6,SAVE10,Instagram,2715.8,2024,7,2715.7999999999997,True
ORD200609,2025-01-27,C41137,Chair,3,449.13,809 Main St,cash,Returned,TRK52732162,5,WINTER15,Referral,1347.39,2025,1,1347.3899999999999,True
ORD200610,2024-06-16,C60361,Desk,5,389.62,623 Main St,cash,Returned,TRK83566924,7,FREESHIP,Facebook,1948.1,2024,6,1948.1,False
ORD200611,2023-04-21,C36688,Desk,1,305.17,700 Main St,gift card,Returned,TRK35720426,3,WINTER15,Referral,305.17,2023,4,305.17,False
ORD200612,2023-06-02,C51811,Chair,3,445.12,339 Main St,gift card,Cancelled,TRK82377939,8,no_coupon,Google,1335.36,2023,6,1335.3600000000001,True
ORD200613,2024-12-19,C62405,Laptop,2,230.36,154 Main St,online,Returned,TRK14721763,4,WINTER15,Email,460.72,2024,12,460.72,False
ORD200614,2024-03-08,C77363,Phone,1,96.81,807 Main St,gift card,Cancelled,TRK12439827,3,no_coupon,Referral,96.81,2024,3,96.81,False
ORD200615,2025-03-07,C97218,Monitor,5,460.14,252 Main St,credit card,Returned,TRK52632065,10,WINTER15,Facebook,2300.7,2025,3,2300.7,False
ORD200616,2024-10-17,C43919,Tablet,3,601.6,984 Main St,credit card,Cancelled,TRK73113192,7,SAVE10,Facebook,1804.8,2024,10,1804.8000000000002,True
ORD200617,2024-02-08,C57093,Tablet,3,184.47,834 Main St,online,Cancelled,TRK75469057,4,no_coupon,Referral,553.41,2024,2,553.41,False
ORD200618,2024-09-03,C50565,Tablet,1,411.34,399 Main St,debit card,Returned,TRK97981418,5,no_coupon,Instagram,411.34,2024,9,411.34,False
ORD200619,2024-07-16,C38845,Laptop,1,532.89,764 Main St,gift card,Pending,TRK47637374,2,no_coupon,Referral,532.89,2024,7,532.89,False
ORD200620,2024-03-27,C84834,Tablet,3,136.34,866 Main St,debit card,Returned,TRK90136001,8,SAVE10,Referral,409.02,2024,3,409.02,False
ORD200621,2023-10-22,C37455,Phone,5,476.01,146 Main St,credit card,Delivered,TRK82685594,7,WINTER15,Google,2380.05,2023,10,2380.05,False
ORD200622,2024-11-02,C27078,Desk,5,236.38,128 Main St,credit card,Returned,TRK89314307,7,no_coupon,Facebook,1181.9,2024,11,1181.9,False
ORD200623,2023-06-16,C91941,Printer,3,396.0,269 Main St,gift card,Cancelled,TRK21330732,4,FREESHIP,Instagram,1188.0,2023,6,1188.0,False
ORD200624,2024-01-16,C25967,Tablet,5,341.96,747 Main St,debit card,Delivered,TRK88559278,6,no_coupon,Email,1709.8,2024,1,1709.8,False
ORD200625,2023-09-24,C22123,Tablet,1,672.89,519 Main St,credit card,Pending,TRK43250279,1,WINTER15,Email,672.89,2023,9,672.89,False
ORD200626,2024-03-01,C45671,Tablet,2,657.48,769 Main St,online,Shipped,TRK18179773,5,SAVE10,Referral,1314.96,2024,3,1314.96,False
ORD200627,2023-08-06,C53334,Chair,3,498.68,879 Main St,online,Returned,TRK31724421,4,FREESHIP,Email,1496.04,2023,8,1496.04,False
ORD200628,2023-03-26,C18717,Printer,5,558.63,861 Main St,cash,Pending,TRK58568806,8,FREESHIP,Referral,2793.15,2023,3,2793.15,False
ORD200629,2023-07-07,C50137,Phone,3,19.73,840 Main St,online,Pending,TRK91836131,3,no_coupon,Referral,59.19,2023,7,59.19,False
ORD200630,2023-06-23,C51481,Monitor,5,248.84,140 Main St,debit card,Cancelled,TRK33437701,10,no_coupon,Instagram,1244.2,2023,6,1244.2,False
ORD200631,2024-08-31,C99128,Chair,3,46.11,360 Main St,gift card,Returned,TRK32426808,5,WINTER15,Referral,138.33,2024,8,138.32999999999998,True
ORD200632,2023-05-02,C67260,Laptop,5,678.16,463 Main St,gift card,Delivered,TRK38229104,7,WINTER15,Facebook,3390.8,2023,5,3390.7999999999997,True
ORD200633,2024-04-10,C79533,Laptop,5,601.72,921 Main St,gift card,Cancelled,TRK54711422,5,WINTER15,Instagram,3008.6,2024,4,3008.6000000000004,True
ORD200634,2024-04-25,C66906,Printer,2,259.32,117 Main St,gift card,Delivered,TRK31633755,2,WINTER15,Referral,518.64,2024,4,518.64,False
ORD200635,2023-12-13,C12818,Chair,3,63.68,434 Main St,cash,Returned,TRK40879983,6,no_coupon,Facebook,191.04,2023,12,191.04,False
ORD200636,2023-10-05,C60384,Laptop,4,371.07,336 Main St,cash,Cancelled,TRK92080037,7,WINTER15,Facebook,1484.28,2023,10,1484.28,False
ORD200637,2024-09-29,C92294,Chair,4,306.35,784 Main St,gift card,Shipped,TRK23585765,7,WINTER15,Referral,1225.4,2024,9,1225.4,False
ORD200638,2023-10-15,C66840,Tablet,4,578.27,547 Main St,online,Delivered,TRK76929637,9,WINTER15,Email,2313.08,2023,10,2313.08,False
ORD200639,2023-01-20,C22534,Chair,1,529.19,391 Main St,cash,Cancelled,TRK17415798,5,no_coupon,Referral,529.19,2023,1,529.19,False
ORD200640,2024-02-27,C46509,Chair,2,587.49,647 Main St,gift card,Returned,TRK24241664,6,SAVE10,Referral,1174.98,2024,2,1174.98,False
ORD200641,2024-06-30,C71680,Printer,4,567.57,814 Main St,debit card,Pending,TRK47386650,9,WINTER15,Google,2270.28,2024,6,2270.28,False
ORD200642,2024-04-29,C15063,Chair,5,85.22,527 Main St,credit card,Cancelled,TRK10329390,7,FREESHIP,Email,426.1,2024,4,426.1,False
ORD200643,2024-08-26,C77122,Laptop,1,438.37,647 Main St,cash,Cancelled,TRK75814880,4,SAVE10,Referral,438.37,2024,8,438.37,False
ORD200644,2023-11-15,C86524,Chair,2,366.23,961 Main St,cash,Shipped,TRK62490506,2,WINTER15,Email,732.46,2023,11,732.46,False
ORD200645,2023-01-02,C82990,Laptop,2,150.05,727 Main St,credit card,Cancelled,TRK68574801,4,SAVE10,Facebook,300.1,2023,1,300.1,False
ORD200646,2023-10-27,C98761,Chair,4,498.51,804 Main St,debit card,Shipped,TRK43262630,4,SAVE10,Google,1994.04,2023,10,1994.04,False
ORD200647,2025-04-24,C54409,Desk,3,339.39,667 Main St,cash,Returned,TRK67671316,7,FREESHIP,Google,1018.17,2025,4,1018.17,False
ORD200648,2025-01-18,C89674,Monitor,2,575.83,182 Main St,online,Delivered,TRK45902512,3,WINTER15,Referral,1151.66,2025,1,1151.66,False
ORD200649,2023-12-23,C45899,Monitor,2,642.98,153 Main St,debit card,Returned,TRK32932093,7,FREESHIP,Email,1285.96,2023,12,1285.96,False
ORD200650,2023-05-18,C74499,Desk,2,372.23,518 Main St,gift card,Delivered,TRK93767278,7,SAVE10,Email,744.46,2023,5,744.46,False
ORD200651,2024-11-12,C81192,Chair,3,646.34,429 Main St,debit card,Pending,TRK76931118,5,no_coupon,Google,1939.02,2024,11,1939.02,False
ORD200652,2024-06-05,C71473,Chair,5,341.84,328 Main St,online,Shipped,TRK94857335,8,FREESHIP,Instagram,1709.2,2024,6,1709.1999999999998,True
ORD200653,2024-02-25,C59338,Printer,3,690.3,747 Main St,credit card,Shipped,TRK12902764,6,WINTER15,Google,2070.9,2024,2,2070.8999999999996,True
ORD200654,2023-06-12,C62661,Tablet,3,382.37,863 Main St,debit card,Returned,TRK25748100,8,no_coupon,Instagram,1147.11,2023,6,1147.1100000000001,True
ORD200655,2023-03-14,C22101,Chair,2,132.6,262 Main St,debit card,Cancelled,TRK70711522,4,WINTER15,Email,265.2,2023,3,265.2,False
ORD200656,2024-01-18,C51404,Monitor,2,189.06,835 Main St,gift card,Shipped,TRK85682500,7,SAVE10,Facebook,378.12,2024,1,378.12,False
ORD200657,2023-12-24,C19384,Tablet,4,87.79,532 Main St,cash,Cancelled,TRK33207064,6,FREESHIP,Instagram,351.16,2023,12,351.16,False
ORD200658,2025-04-18,C86864,Printer,2,46.36,670 Main St,gift card,Returned,TRK15323191,4,SAVE10,Google,92.72,2025,4,92.72,False
ORD200659,2024-10-26,C24301,Phone,2,642.04,964 Main St,gift card,Delivered,TRK55000075,4,WINTER15,Email,1284.08,2024,10,1284.08,False
ORD200660,2024-10-19,C43842,Chair,2,651.57,933 Main St,debit card,Shipped,TRK54084424,7,WINTER15,Facebook,1303.14,2024,10,1303.14,False
ORD200661,2025-02-28,C63657,Tablet,3,424.89,116 Main St,debit card,Cancelled,TRK86378984,6,FREESHIP,Google,1274.67,2025,2,1274.67,False
ORD200662,2023-01-28,C98332,Laptop,3,438.89,985 Main St,cash,Returned,TRK85744797,3,no_coupon,Facebook,1316.67,2023,1,1316.67,False
ORD200663,2024-04-15,C59774,Monitor,1,72.6,941 Main St,debit card,Cancelled,TRK87635135,6,FREESHIP,Instagram,72.6,2024,4,72.6,False
ORD200664,2024-12-19,C14847,Laptop,4,194.75,188 Main St,cash,Shipped,TRK46492755,5,no_coupon,Facebook,779.0,2024,12,779.0,False
ORD200665,2023-05-02,C83653,Tablet,4,231.26,253 Main St,online,Shipped,TRK32619935,6,WINTER15,Google,925.04,2023,5,925.04,False
ORD200666,2024-08-31,C35711,Monitor,4,327.12,788 Main St,credit card,Cancelled,TRK45281495,4,no_coupon,Email,1308.48,2024,8,1308.48,False
ORD200667,2023-05-03,C10477,Laptop,1,466.42,172 Main St,gift card,Pending,TRK41505339,5,SAVE10,Email,466.42,2023,5,466.42,False
ORD200668,2024-07-05,C61257,Monitor,2,253.67,981 Main St,cash,Returned,TRK25226070,3,WINTER15,Facebook,507.34,2024,7,507.34,False
ORD200669,2023-02-05,C60547,Desk,1,257.0,812 Main St,debit card,Cancelled,TRK65694249,5,no_coupon,Referral,257.0,2023,2,257.0,False
ORD200670,2024-04-18,C14576,Desk,4,539.2,747 Main St,credit card,Pending,TRK21637540,8,FREESHIP,Google,2156.8,2024,4,2156.8,False
ORD200671,2023-06-15,C49282,Chair,5,50.74,737 Main St,gift card,Cancelled,TRK88653901,7,WINTER15,Google,253.7,2023,6,253.70000000000002,True
ORD200672,2023-05-09,C14017,Phone,2,624.16,984 Main St,debit card,Shipped,TRK71009446,2,SAVE10,Instagram,1248.32,2023,5,1248.32,False
ORD200673,2023-02-21,C46504,Tablet,2,372.92,131 Main St,credit card,Delivered,TRK95024356,7,SAVE10,Email,745.84,2023,2,745.84,False
ORD200674,2024-01-09,C56928,Laptop,4,358.75,860 Main St,gift card,Delivered,TRK57792939,9,SAVE10,Facebook,1435.0,2024,1,1435.0,False
ORD200675,2024-08-06,C97749,Desk,3,342.02,906 Main St,debit card,Pending,TRK90233116,5,no_coupon,Email,1026.06,2024,8,1026.06,False
ORD200676,2025-06-23,C90431,Laptop,2,422.34,985 Main St,credit card,Cancelled,TRK44151723,4,FREESHIP,Instagram,844.68,2025,6,844.68,False
ORD200677,2025-04-03,C56722,Tablet,5,22.07,179 Main St,online,Cancelled,TRK78778569,7,FREESHIP,Instagram,110.35,2025,4,110.35,False
ORD200678,2024-11-24,C40863,Chair,3,163.13,457 Main St,gift card,Shipped,TRK20553345,5,WINTER15,Facebook,489.39,2024,11,489.39,False
ORD200679,2023-02-02,C40798,Tablet,3,360.66,304 Main St,online,Returned,TRK66106697,5,FREESHIP,Instagram,1081.98,2023,2,1081.98,False
ORD200680,2023-08-27,C16702,Monitor,3,463.39,694 Main St,credit card,Returned,TRK16953491,3,no_coupon,Facebook,1390.17,2023,8,1390.17,False
ORD200681,2024-01-30,C38262,Tablet,1,155.27,548 Main St,debit card,Shipped,TRK47300502,6,no_coupon,Email,155.27,2024,1,155.27,False
ORD200682,2023-07-23,C50274,Monitor,3,509.42,449 Main St,credit card,Cancelled,TRK91729086,5,FREESHIP,Google,1528.26,2023,7,1528.26,False
ORD200683,2025-05-18,C91591,Desk,4,652.48,887 Main St,cash,Pending,TRK23554043,5,FREESHIP,Instagram,2609.92,2025,5,2609.92,False
ORD200684,2024-09-22,C96583,Printer,4,34.84,288 Main St,credit card,Shipped,TRK64353241,8,no_coupon,Email,139.36,2024,9,139.36,False
ORD200685,2025-02-07,C64579,Desk,1,234.37,638 Main St,debit card,Shipped,TRK10276565,5,FREESHIP,Email,234.37,2025,2,234.37,False
ORD200686,2023-10-09,C41903,Desk,3,53.6,525 Main St,cash,Pending,TRK59112382,4,WINTER15,Facebook,160.8,2023,10,160.8,False
ORD200687,2023-09-13,C19742,Tablet,1,332.09,408 Main St,gift card,Returned,TRK68845230,5,FREESHIP,Instagram,332.09,2023,9,332.09,False
ORD200688,2024-03-06,C20077,Monitor,4,593.22,154 Main St,credit card,Cancelled,TRK36415742,8,WINTER15,Facebook,2372.88,2024,3,2372.88,False
ORD200689,2023-08-29,C13186,Tablet,2,444.84,787 Main St,online,Shipped,TRK56967415,7,no_coupon,Facebook,889.68,2023,8,889.68,False
ORD200690,2024-07-12,C29318,Monitor,1,24.48,128 Main St,gift card,Returned,TRK88666721,1,no_coupon,Instagram,24.48,2024,7,24.48,False
ORD200691,2024-11-24,C36137,Laptop,3,239.08,396 Main St,cash,Shipped,TRK57376416,8,no_coupon,Google,717.24,2024,11,717.24,False
ORD200692,2023-01-23,C25534,Desk,5,196.84,319 Main St,credit card,Delivered,TRK68347402,5,WINTER15,Instagram,984.2,2023,1,984.2,False
ORD200693,2025-03-12,C62070,Monitor,1,176.58,674 Main St,debit card,Returned,TRK10267127,4,no_coupon,Referral,176.58,2025,3,176.58,False
ORD200694,2023-10-02,C92049,Printer,4,666.52,619 Main St,cash,Shipped,TRK32287092,8,FREESHIP,Email,2666.08,2023,10,2666.08,False
ORD200695,2024-11-23,C52604,Printer,5,101.3,553 Main St,online,Shipped,TRK48839788,7,FREESHIP,Email,506.5,2024,11,506.5,False
ORD200696,2023-07-02,C22429,Chair,4,151.2,965 Main St,gift card,Pending,TRK38572927,9,WINTER15,Facebook,604.8,2023,7,604.8,False
ORD200697,2025-02-04,C27430,Printer,5,94.85,788 Main St,cash,Shipped,TRK45025840,6,WINTER15,Email,474.25,2025,2,474.25,False
ORD200698,2023-01-04,C44366,Laptop,2,388.22,169 Main St,cash,Delivered,TRK48658394,2,WINTER15,Instagram,776.44,2023,1,776.44,False
ORD200699,2023-11-13,C36813,Laptop,3,614.15,897 Main St,gift card,Cancelled,TRK84088900,3,no_coupon,Facebook,1842.45,2023,11,1842.4499999999998,True
ORD200700,2024-09-25,C40201,Laptop,2,92.91,555 Main St,cash,Returned,TRK30198779,3,WINTER15,Instagram,185.82,2024,9,185.82,False
ORD200701,2024-06-23,C75456,Monitor,3,92.22,115 Main St,credit card,Delivered,TRK90519490,5,FREESHIP,Email,276.66,2024,6,276.65999999999997,True
ORD200702,2024-06-09,C33315,Printer,3,562.55,154 Main St,debit card,Returned,TRK43589369,6,no_coupon,Email,1687.65,2024,6,1687.6499999999999,True
ORD200703,2023-03-22,C89336,Desk,1,92.79,799 Main St,cash,Pending,TRK47665103,3,WINTER15,Email,92.79,2023,3,92.79,False
ORD200704,2023-06-03,C96034,Desk,4,30.27,819 Main St,online,Delivered,TRK87261034,9,FREESHIP,Google,121.08,2023,6,121.08,False
ORD200705,2025-03-30,C50114,Monitor,2,49.08,420 Main St,debit card,Returned,TRK20214786,7,FREESHIP,Instagram,98.16,2025,3,98.16,False
ORD200706,2025-03-02,C85330,Desk,5,228.09,969 Main St,gift card,Returned,TRK97693301,9,FREESHIP,Facebook,1140.45,2025,3,1140.45,False
ORD200707,2024-11-01,C31761,Chair,4,650.04,989 Main St,gift card,Cancelled,TRK17628852,6,SAVE10,Facebook,2600.16,2024,11,2600.16,False
ORD200708,2025-03-04,C25268,Printer,1,665.11,788 Main St,cash,Pending,TRK20481215,3,FREESHIP,Instagram,665.11,2025,3,665.11,False
ORD200709,2024-12-07,C17132,Desk,1,386.03,855 Main St,online,Pending,TRK37504692,4,FREESHIP,Google,386.03,2024,12,386.03,False
ORD200710,2024-07-22,C48790,Laptop,5,21.54,113 Main St,gift card,Returned,TRK19086608,10,no_coupon,Google,107.7,2024,7,107.69999999999999,True
ORD200711,2024-07-04,C61070,Tablet,2,475.78,632 Main St,online,Shipped,TRK90764894,2,WINTER15,Google,951.56,2024,7,951.56,False
ORD200712,2024-01-09,C56969,Tablet,2,68.4,993 Main St,gift card,Pending,TRK10513339,7,FREESHIP,Email,136.8,2024,1,136.8,False
ORD200713,2025-06-21,C65056,Tablet,4,532.49,638 Main St,online,Cancelled,TRK31705278,6,SAVE10,Facebook,2129.96,2025,6,2129.96,False
ORD200714,2023-04-21,C84888,Laptop,1,51.73,278 Main St,debit card,Pending,TRK23612847,1,FREESHIP,Facebook,51.73,2023,4,51.73,False
ORD200715,2024-07-26,C68266,Printer,3,653.63,281 Main St,online,Delivered,TRK96161062,7,FREESHIP,Email,1960.89,2024,7,1960.8899999999999,True
ORD200716,2024-06-13,C84115,Chair,3,454.29,891 Main St,credit card,Pending,TRK25466842,4,WINTER15,Google,1362.87,2024,6,1362.8700000000001,True
ORD200717,2023-10-16,C50087,Chair,3,122.11,707 Main St,online,Delivered,TRK31143760,4,WINTER15,Email,366.33,2023,10,366.33,False
